id,trip.trip_id,trip.route_id,trip.direction_id,trip.start_time,trip.start_date,trip.schedule_relationship,vehicle.id,vehicle.label,vehicle.license_plate,position.latitude,position.longitude,position.bearing,position.odometer,position.speed,current_stop_sequence,stop_id,current_status,timestamp,congestion_level,occupancy_status
1638211328_3149,1440854,12438,1,,20211129,SCHEDULED,3149,1492,,41.29774856567383,-72.93675994873047,90.0,0.0,8.0,0,,IN_TRANSIT_TO,1638211288,UNKNOWN_CONGESTION_LEVEL,
1638211328_3277,1441046,12439,0,,20211129,SCHEDULED,3277,1759,,41.28649139404297,-72.93605041503906,225.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211300,UNKNOWN_CONGESTION_LEVEL,
1638211328_3316,1441060,12439,0,,20211129,SCHEDULED,3316,1798,,41.21393966674805,-73.0118179321289,225.0,0.0,11.0,0,,IN_TRANSIT_TO,1638211282,UNKNOWN_CONGESTION_LEVEL,
1638211328_3392,1441100,12439,1,,20211129,SCHEDULED,3392,1851,,41.261680603027344,-72.94625091552734,0.0,0.0,2.0,0,,IN_TRANSIT_TO,1638211296,UNKNOWN_CONGESTION_LEVEL,
1638211328_3280,1441148,12440,0,,20211129,SCHEDULED,3280,1762,,41.30479049682617,-72.92826843261719,225.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211286,UNKNOWN_CONGESTION_LEVEL,
1638211328_3382,1441261,12441,0,,20211129,SCHEDULED,3382,1841,,41.303470611572266,-72.92378997802734,225.0,0.0,8.0,0,,IN_TRANSIT_TO,1638211299,UNKNOWN_CONGESTION_LEVEL,
1638211328_3421,1441320,12441,1,,20211129,SCHEDULED,3421,1871,,41.29777908325195,-72.91790771484375,315.0,0.0,15.0,0,,IN_TRANSIT_TO,1638211295,UNKNOWN_CONGESTION_LEVEL,
1638211328_3267,1441743,12443,1,,20211129,SCHEDULED,3267,1749,,41.32128143310547,-72.87821197509766,225.0,0.0,8.0,0,,IN_TRANSIT_TO,1638211283,UNKNOWN_CONGESTION_LEVEL,
1638211328_3514,1442867,12446,0,,20211129,SCHEDULED,3514,1061,,41.0078010559082,-73.65760803222656,225.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211281,UNKNOWN_CONGESTION_LEVEL,
1638211328_3522,1442882,12446,0,,20211129,SCHEDULED,3522,1069,,41.03670883178711,-73.60769653320312,270.0,0.0,8.0,0,,IN_TRANSIT_TO,1638211281,UNKNOWN_CONGESTION_LEVEL,
1638211328_3521,1442902,12446,1,,20211129,SCHEDULED,3521,1068,,41.023860931396484,-73.63641357421875,45.0,0.0,4.0,0,,IN_TRANSIT_TO,1638211298,UNKNOWN_CONGESTION_LEVEL,
1638211328_3519,1442917,12446,1,,20211129,SCHEDULED,3519,1066,,41.051368713378906,-73.52838134765625,0.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211306,UNKNOWN_CONGESTION_LEVEL,
1638211328_3531,1443513,12450,1,,20211129,SCHEDULED,3531,1403,,41.03430938720703,-73.54785919189453,0.0,0.0,8.0,0,,IN_TRANSIT_TO,1638211305,UNKNOWN_CONGESTION_LEVEL,
1638211328_3555,1443893,12453,1,,20211129,SCHEDULED,3555,1482,,41.04962158203125,-73.5030517578125,0.0,0.0,2.0,0,,IN_TRANSIT_TO,1638211303,UNKNOWN_CONGESTION_LEVEL,
1638211328_3540,1444089,12454,0,,20211129,SCHEDULED,3540,1412,,41.070091247558594,-73.54618835449219,315.0,0.0,11.0,0,,IN_TRANSIT_TO,1638211300,UNKNOWN_CONGESTION_LEVEL,
1638211328_3545,1444136,12454,1,,20211129,SCHEDULED,3545,1417,,41.0972785949707,-73.54786682128906,180.0,0.0,11.0,0,,IN_TRANSIT_TO,1638211301,UNKNOWN_CONGESTION_LEVEL,
1638211328_3546,1444250,12455,0,,20211129,SCHEDULED,3546,1418,,41.1025505065918,-73.53073120117188,315.0,0.0,2.0,0,,IN_TRANSIT_TO,1638211304,UNKNOWN_CONGESTION_LEVEL,
1638211328_3542,1444388,12456,0,,20211129,SCHEDULED,3542,1414,,41.05533981323242,-73.5297622680664,90.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211301,UNKNOWN_CONGESTION_LEVEL,
1638211328_3530,1444436,12456,1,,20211129,SCHEDULED,3530,1402,,41.058719635009766,-73.52816772460938,225.0,0.0,11.0,0,,IN_TRANSIT_TO,1638211301,UNKNOWN_CONGESTION_LEVEL,
1638211328_3518,1444726,12459,0,,20211129,SCHEDULED,3518,1065,,41.058048248291016,-73.51393127441406,90.0,0.0,8.0,0,,IN_TRANSIT_TO,1638211297,UNKNOWN_CONGESTION_LEVEL,
1638211328_3515,1444767,12459,1,,20211129,SCHEDULED,3515,1062,,41.060829162597656,-73.48580169677734,225.0,0.0,15.0,0,,IN_TRANSIT_TO,1638211303,UNKNOWN_CONGESTION_LEVEL,
1638211328_3539,1445006,12464,1,,20211129,SCHEDULED,3539,1411,,41.047950744628906,-73.54199981689453,225.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211304,UNKNOWN_CONGESTION_LEVEL,
1638211328_3157,1380564,BALDWIN ST,1,,20211129,SCHEDULED,3157,A32,,41.522640228271484,-73.03231811523438,135.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211300,UNKNOWN_CONGESTION_LEVEL,
1638211328_3409,1381129,BUNKER HILL AVE,0,,20211129,SCHEDULED,3409,A1868,,41.572208404541016,-73.07068634033203,270.0,0.0,15.0,0,,IN_TRANSIT_TO,1638211297,UNKNOWN_CONGESTION_LEVEL,
1638211328_3181,1380979,CHASE PKWY,0,,20211129,SCHEDULED,3181,A56,,41.5496711730957,-73.07437133789062,315.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211297,UNKNOWN_CONGESTION_LEVEL,
1638211328_3319,1379344,COOKE ST,0,,20211129,SCHEDULED,3319,A1696,,41.58504867553711,-73.05184173583984,270.0,0.0,8.0,0,,IN_TRANSIT_TO,1638211305,UNKNOWN_CONGESTION_LEVEL,
1638211328_3182,1380237,EAST MAIN ST,1,,20211129,SCHEDULED,3182,A57,,41.544158935546875,-72.992431640625,135.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211303,UNKNOWN_CONGESTION_LEVEL,
